velocity_row,x_index,x0,velocity_parameter,velocity_mode,requested_iterates,completed_iterates,status,last_return_tau,max_return_tau,terminal_tau,elapsed_seconds,terminal_R,terminal_rho,terminal_theta,terminal_v,terminal_w,message
0,38,0.73118965815072401,-0.96999999999999997,fraction,250,0,collision,nan,0,31.382512310435828,0.080244829000000004,0.001,9.9999999999999995e-07,1.7432004327773052,-0.44194211939005512,0.00052548329933997261,trajectory reached the configured collision radius
0,39,0.73141667556036616,-0.96999999999999997,fraction,250,0,collision,nan,0,31.385629370180801,0.076284482000000001,0.0010000000000000037,1.0000000000000074e-06,1.7438058118801192,-0.4419421192976975,0.00052556096853151487,trajectory reached the configured collision radius
0,40,0.73164369297000831,-0.96999999999999997,fraction,250,0,collision,nan,0,31.388754711211288,0.081313308000000001,0.0010000000000000009,1.0000000000000019e-06,1.744410123319853,-0.44194211920576087,0.00052563827227416983,trajectory reached the configured collision radius
0,41,0.73187071037965046,-0.96999999999999997,fraction,250,0,collision,nan,0,31.391888391712826,0.089531778000000006,0.001,9.9999999999999995e-07,1.7450133576907423,-0.44194211911424747,0.00052571520839277998,trajectory reached the configured collision radius
0,42,0.73209772778929261,-0.96999999999999997,fraction,250,0,collision,nan,0,31.395030470497385,0.073324225000000007,0.0010000000000000111,1.0000000000000222e-06,1.7456155055082192,-0.441942119023161,0.0005257917746960012,trajectory reached the configured collision radius
0,43,0.73232474519893476,-0.96999999999999997,fraction,250,0,collision,nan,0,31.398181007012418,0.093315052999999995,0.001,9.9999999999999995e-07,1.7462165572079773,-0.44194211893250379,0.00052586796897612423,trajectory reached the configured collision radius
0,44,0.73255176260857691,-0.96999999999999997,fraction,250,0,collision,nan,0,31.401340061349288,0.078696469000000005,0.0010000000000000005,1.000000000000001e-06,1.7468165031451977,-0.44194211884227874,0.00052594378900896511,trajectory reached the configured collision radius
0,45,0.73277878001821906,-0.96999999999999997,fraction,250,0,collision,nan,0,31.404507694252992,0.068610396000000004,0.0010000000000000048,1.0000000000000095e-06,1.7474153335935487,-0.44194211875248873,0.00052601923255359961,trajectory reached the configured collision radius
0,46,0.73300579742786121,-0.96999999999999997,fraction,250,0,collision,nan,0,31.407683967131131,0.072873440999999997,0.001,9.9999999999999995e-07,1.7480130387444506,-0.44194211866313698,0.00052609429735223881,trajectory reached the configured collision radius
0,47,0.73323281483750347,-0.96999999999999997,fraction,250,0,collision,nan,0,31.410868942063434,0.077202106000000006,0.0010000000000000022,1.0000000000000044e-06,1.7486096087061191,-0.44194211857422577,0.00052616898113007945,trajectory reached the configured collision radius
0,48,0.73345983224714562,-0.96999999999999997,fraction,250,0,collision,nan,0,31.414062681811501,0.077993589000000002,0.0010000000000000018,1.0000000000000036e-06,1.7492050335025853,-0.44194211848575926,0.00052624328159504028,trajectory reached the configured collision radius
0,49,0.73368684965678777,-0.96999999999999997,fraction,250,0,collision,nan,0,31.417265249828432,0.067820624999999995,0.001,9.9999999999999995e-07,1.7497993030729393,-0.44194211839773834,0.00052631719643766138,trajectory reached the configured collision radius
0,50,0.73391386706642991,-0.96999999999999997,fraction,250,0,collision,nan,0,31.420476710268851,0.075542475999999997,0.001000000000000005,1.0000000000000101e-06,1.7503924072702655,-0.44194211831016811,0.00052639072333087508,trajectory reached the configured collision radius
0,51,0.73414088447607206,-0.96999999999999997,fraction,250,0,collision,nan,0,31.423697127999137,0.066600734999999994,0.0010000000000000007,1.0000000000000014e-06,1.7509843358607451,-0.4419421182230498,0.00052646385992981444,trajectory reached the configured collision radius
0,52,0.73436790188571421,-0.96999999999999997,fraction,250,0,collision,nan,0,31.426926568607634,0.075228982,0.0010000000000000002,1.0000000000000004e-06,1.7515750785226891,-0.44194211813638778,0.00052653660387163008,trajectory reached the configured collision radius
0,53,0.73459491929535636,-0.96999999999999997,fraction,250,0,collision,nan,0,31.43016509841511,0.073469303999999999,0.0010000000000000087,1.0000000000000173e-06,1.7521646248456046,-0.44194211805018435,0.00052660895277530334,trajectory reached the configured collision radius
0,54,0.73482193670499851,-0.96999999999999997,fraction,250,0,collision,nan,0,31.433412784485551,0.077127928999999998,0.0010000000000000002,1.0000000000000004e-06,1.7527529643291431,-0.44194211796444233,0.00052668090424143354,trajectory reached the configured collision radius
0,55,0.73504895411464066,-0.96999999999999997,fraction,250,0,collision,nan,0,31.436669694636809,0.077270346000000004,0.001,9.9999999999999995e-07,1.7533400863821686,-0.44194211787916549,0.00052675245585206607,trajectory reached the configured collision radius
0,56,0.73527597152428281,-0.96999999999999997,fraction,250,0,collision,nan,0,31.439935897452028,0.079968103999999998,0.0010000000000000104,1.0000000000000209e-06,1.7539259803216696,-0.44194211779435644,0.00052682360517043074,trajectory reached the configured collision radius
1,38,0.73118965815072401,-0.95383333333333331,fraction,250,0,collision,nan,0,31.417581569205755,0.073297177000000005,0.001,9.9999999999999995e-07,1.773786301996382,-0.441942113458481,0.00053044841702506703,trajectory reached the configured collision radius
1,39,0.73141667556036616,-0.95383333333333331,fraction,250,0,collision,nan,0,31.420617713062406,0.075491892000000005,0.0010000000000000037,1.0000000000000074e-06,1.7742459725565851,-0.44194211340397593,0.00053049382589052919,trajectory reached the configured collision radius
1,40,0.73164369297000831,-0.95383333333333331,fraction,250,0,collision,nan,0,31.423662022716279,0.079295259000000007,0.0010000000000000007,1.0000000000000014e-06,1.7747044794532649,-0.44194211334988259,0.00053053888789158913,trajectory reached the configured collision radius
1,41,0.73187071037965046,-0.95383333333333331,fraction,250,0,collision,nan,0,31.426714557035066,0.077833767999999998,0.001,9.9999999999999995e-07,1.7751618141022876,-0.44194211329620325,0.00053058360113244227,trajectory reached the configured collision radius
1,42,0.73209772778929261,-0.95383333333333331,fraction,250,0,collision,nan,0,31.429775375526152,0.073895652000000006,0.001000000000000008,1.000000000000016e-06,1.7756179678526642,-0.44194211324294086,0.00053062796370381877,trajectory reached the configured collision radius
1,43,0.73232474519893476,-0.95383333333333331,fraction,250,0,collision,nan,0,31.432844538345886,0.077691653999999999,0.001,9.9999999999999995e-07,1.7760729319857531,-0.44194211319009685,0.00053067197368276693,trajectory reached the configured collision radius
1,44,0.73255176260857691,-0.95383333333333331,fraction,250,0,collision,nan,0,31.435922106308578,0.074819845999999995,0.001000000000000002,1.000000000000004e-06,1.7765266977146119,-0.44194211313767451,0.00053071562913259342,trajectory reached the configured collision radius
1,45,0.73277878001821906,-0.95383333333333331,fraction,250,0,collision,nan,0,31.439008140896032,0.078751597000000007,0.0010000000000000015,1.0000000000000031e-06,1.7769792561832891,-0.44194211308567583,0.00053075892810265548,trajectory reached the configured collision radius
1,46,0.73300579742786121,-0.95383333333333331,fraction,250,0,collision,nan,0,31.442102704266979,0.078894572999999996,0.001,9.9999999999999995e-07,1.7774305984661183,-0.44194211303410352,0.00053080186862825745,trajectory reached the configured collision radius
